user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,estimated_weeks_ready,readiness_label,A B Testing,Accessibility,Adobe Illustrator,Adobe Xd,Analytical Thinking,Attention To Detail,Business Acumen,CSS,Chrome Devtools,Collaboration,Communication,Creativity,Data Modeling,Design Systems,ETL Process,Empathy,Excel,Figma,Figma (Basic),Git,Github,Google Sheets,HTML,Hypothesis Testing,Information Architecture,Interaction Design,Invision,Javascript,Jupyter Notebook,Maze,Miro,Npm Yarn,Numpy,Pandas,Power Bi,Problem Solving,Prototyping,Python,React,Regression Analysis,Responsive Design,Rest Api,SQL,Sketch,Statistics,Tableau,Time Management,Typescript,Usability Testing,User Research,Visual Thinking,Vs Code,Vue.Js,Web Performance,Webpack,Wireframing
USR-0050,Data Analyst,Pemula,9.2,Kompetitif,0.397,78.8,Almost Ready,64.0,0.0,0.0,0.0,44.0,64.0,80.0,0.0,0.0,0.0,72.0,0.0,64.0,0.0,40.0,0.0,58.0,0.0,0.0,0.0,0.0,37.0,0.0,80.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,53.0,75.0,77.0,57.0,0.0,54.0,0.0,73.0,0.0,0.0,53.0,0.0,78.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0051,Data Analyst,Lanjutan,9.8,Kompetitif,0.2965,59.8,Almost Ready,82.0,0.0,0.0,0.0,0.0,86.0,95.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,79.0,0.0,70.0,0.0,0.0,0.0,0.0,50.0,0.0,66.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,100.0,100.0,74.0,72.0,0.0,65.0,0.0,67.0,0.0,0.0,83.0,0.0,71.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0052,Data Analyst,Menengah,5.0,Kompetitif,0.47,175.7,Needs Work,72.0,0.0,0.0,0.0,78.0,100.0,80.0,0.0,0.0,0.0,70.0,0.0,72.0,0.0,44.0,0.0,47.0,0.0,0.0,0.0,0.0,20.0,0.0,43.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,32.0,0.0,59.0,80.0,0.0,62.0,0.0,58.0,0.0,0.0,0.0,0.0,31.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0053,Data Analyst,Pemula,9.8,Normal,0.7142,107.7,Significant Gap,30.0,0.0,0.0,0.0,50.0,50.0,29.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,0.0,22.0,0.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,36.0,24.0,33.0,0.0,17.0,0.0,33.0,0.0,0.0,42.0,0.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0054,Data Analyst,Lanjutan,10.1,Booming,0.1539,20.6,Ready,95.0,0.0,0.0,0.0,87.0,100.0,85.0,0.0,0.0,0.0,92.0,0.0,83.0,0.0,100.0,0.0,87.0,0.0,0.0,0.0,0.0,100.0,0.0,65.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,97.0,82.0,73.0,100.0,0.0,74.0,0.0,78.0,0.0,0.0,73.0,0.0,67.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0055,Data Analyst,Menengah,8.0,Kompetitif,0.4844,114.8,Needs Work,66.0,0.0,0.0,0.0,0.0,80.0,76.0,0.0,0.0,0.0,59.0,0.0,47.0,0.0,49.0,0.0,76.0,0.0,0.0,0.0,0.0,42.0,0.0,45.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,56.0,45.0,58.0,65.0,0.0,70.0,0.0,25.0,0.0,0.0,63.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0056,Data Analyst,Lanjutan,7.5,Booming,0.2287,36.5,Almost Ready,66.0,0.0,0.0,0.0,100.0,88.0,0.0,0.0,0.0,0.0,80.0,0.0,75.0,0.0,86.0,0.0,92.0,0.0,0.0,0.0,0.0,81.0,0.0,100.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,82.0,85.0,0.0,99.0,0.0,86.0,0.0,76.0,0.0,0.0,91.0,0.0,83.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0057,Data Analyst,Pemula,3.0,Normal,0.716,341.9,Significant Gap,39.0,0.0,0.0,0.0,50.0,45.0,47.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,12.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,49.0,0.0,13.0,0.0,0.0,21.0,0.0,38.0,0.0,0.0,1.0,0.0,37.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0058,Data Analyst,Menengah,15.5,Kompetitif,0.4556,46.8,Needs Work,42.0,0.0,0.0,0.0,53.0,61.0,38.0,0.0,0.0,0.0,45.0,0.0,66.0,0.0,56.0,0.0,80.0,0.0,0.0,0.0,0.0,26.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,72.0,58.0,62.0,0.0,79.0,0.0,51.0,0.0,0.0,75.0,0.0,80.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0059,Data Analyst,Pemula,17.4,Kompetitif,0.7453,78.3,Significant Gap,12.0,0.0,0.0,0.0,25.0,47.0,0.0,0.0,0.0,0.0,33.0,0.0,31.0,0.0,22.0,0.0,26.0,0.0,0.0,0.0,0.0,31.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,29.0,50.0,0.0,16.0,0.0,22.0,0.0,0.0,32.0,0.0,50.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0060,Data Analyst,Menengah,7.1,Booming,0.4586,75.7,Needs Work,76.0,0.0,0.0,0.0,0.0,80.0,71.0,0.0,0.0,0.0,66.0,0.0,45.0,0.0,58.0,0.0,56.0,0.0,0.0,0.0,0.0,55.0,0.0,62.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,28.0,52.0,74.0,52.0,0.0,53.0,0.0,39.0,0.0,0.0,56.0,0.0,52.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0061,Data Analyst,Menengah,6.2,Kompetitif,0.5372,172.4,Needs Work,27.0,0.0,0.0,0.0,42.0,0.0,53.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,62.0,0.0,75.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,49.0,46.0,65.0,51.0,0.0,0.0,0.0,45.0,0.0,0.0,51.0,0.0,77.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0062,Data Analyst,Pemula,25.0,Kompetitif,0.7803,57.3,Significant Gap,49.0,0.0,0.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,44.0,0.0,23.0,0.0,24.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,38.0,41.0,0.0,33.0,0.0,21.0,0.0,0.0,0.0,0.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0063,Data Analyst,Pemula,12.3,Booming,0.7157,69.0,Significant Gap,29.0,0.0,0.0,0.0,36.0,26.0,40.0,0.0,0.0,0.0,32.0,0.0,22.0,0.0,8.0,0.0,40.0,0.0,0.0,0.0,0.0,29.0,0.0,22.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,12.0,50.0,0.0,49.0,0.0,32.0,0.0,50.0,0.0,0.0,39.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0064,Data Analyst,Lanjutan,6.9,Kompetitif,0.3012,109.7,Almost Ready,100.0,0.0,0.0,0.0,57.0,77.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,71.0,0.0,100.0,0.0,0.0,0.0,0.0,75.0,0.0,94.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,83.0,95.0,86.0,86.0,0.0,0.0,0.0,52.0,0.0,0.0,93.0,0.0,67.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0065,Data Analyst,Lanjutan,4.3,Booming,0.2769,82.7,Almost Ready,86.0,0.0,0.0,0.0,61.0,95.0,66.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,100.0,0.0,98.0,0.0,0.0,0.0,0.0,75.0,0.0,83.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,60.0,74.0,0.0,91.0,0.0,70.0,0.0,71.0,0.0,0.0,72.0,0.0,88.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0066,Data Analyst,Pemula,8.2,Normal,0.7099,128.5,Significant Gap,29.0,0.0,0.0,0.0,43.0,26.0,24.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,35.0,0.0,38.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,23.0,100.0,0.0,27.0,0.0,37.0,0.0,26.0,0.0,0.0,22.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0067,Data Analyst,Menengah,7.5,Booming,0.4572,66.4,Needs Work,66.0,0.0,0.0,0.0,80.0,64.0,70.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,72.0,0.0,44.0,0.0,0.0,0.0,0.0,21.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,100.0,100.0,64.0,0.0,55.0,0.0,43.0,0.0,0.0,69.0,0.0,40.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0068,Data Analyst,Pemula,18.0,Normal,0.775,66.0,Significant Gap,23.0,0.0,0.0,0.0,20.0,100.0,40.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,17.0,0.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,37.0,16.0,0.0,50.0,0.0,0.0,0.0,17.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0069,Data Analyst,Pemula,3.3,Normal,0.7576,342.2,Significant Gap,24.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,45.0,36.0,100.0,41.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0070,Data Analyst,Menengah,11.0,Booming,0.4587,51.4,Needs Work,58.0,0.0,0.0,0.0,44.0,49.0,80.0,0.0,0.0,0.0,80.0,0.0,30.0,0.0,52.0,0.0,30.0,0.0,0.0,0.0,0.0,76.0,0.0,80.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,60.0,56.0,76.0,59.0,0.0,31.0,0.0,55.0,0.0,0.0,43.0,0.0,53.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0071,Data Analyst,Menengah,10.0,Normal,0.5293,75.1,Needs Work,47.0,0.0,0.0,0.0,73.0,62.0,80.0,0.0,0.0,0.0,52.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,80.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,58.0,58.0,74.0,0.0,31.0,0.0,27.0,0.0,0.0,47.0,0.0,58.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0072,Data Analyst,Menengah,9.2,Kompetitif,0.5204,101.0,Needs Work,64.0,0.0,0.0,0.0,80.0,37.0,76.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,48.0,57.0,48.0,78.0,0.0,41.0,0.0,36.0,0.0,0.0,62.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0073,Data Analyst,Pemula,4.4,Normal,0.7477,245.5,Significant Gap,13.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,41.0,0.0,2.0,0.0,50.0,0.0,36.0,0.0,0.0,0.0,0.0,32.0,0.0,33.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,19.0,5.0,38.0,50.0,0.0,25.0,0.0,50.0,0.0,0.0,28.0,0.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0074,Data Analyst,Pemula,13.6,Normal,0.7908,85.2,Significant Gap,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,38.0,0.0,26.0,0.0,9.0,0.0,33.0,0.0,0.0,0.0,0.0,31.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,43.0,4.0,49.0,20.0,0.0,0.0,0.0,35.0,0.0,0.0,18.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0075,Data Analyst,Pemula,4.1,Normal,0.6275,228.3,Significant Gap,100.0,0.0,0.0,0.0,34.0,100.0,14.0,0.0,0.0,0.0,42.0,0.0,25.0,0.0,11.0,0.0,39.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,13.0,31.0,40.0,44.0,0.0,37.0,0.0,27.0,0.0,0.0,40.0,0.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0076,Data Analyst,Lanjutan,5.9,Kompetitif,0.1959,65.7,Ready,72.0,0.0,0.0,0.0,86.0,77.0,70.0,0.0,0.0,0.0,84.0,0.0,70.0,0.0,86.0,0.0,50.0,0.0,0.0,0.0,0.0,88.0,0.0,83.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,86.0,75.0,68.0,88.0,0.0,84.0,0.0,84.0,0.0,0.0,79.0,0.0,78.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0077,Data Analyst,Menengah,7.3,Kompetitif,0.4799,122.0,Needs Work,63.0,0.0,0.0,0.0,64.0,49.0,61.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,45.0,0.0,56.0,0.0,0.0,0.0,0.0,52.0,0.0,49.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,54.0,44.0,75.0,36.0,0.0,53.0,0.0,53.0,0.0,0.0,100.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0078,Data Analyst,Pemula,4.8,Kompetitif,0.7183,276.7,Significant Gap,45.0,0.0,0.0,0.0,41.0,12.0,47.0,0.0,0.0,0.0,50.0,0.0,28.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,21.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,10.0,0.0,41.0,48.0,0.0,28.0,0.0,50.0,0.0,0.0,26.0,0.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0079,Data Analyst,Pemula,10.1,Booming,0.7135,74.4,Significant Gap,50.0,0.0,0.0,0.0,36.0,0.0,47.0,0.0,0.0,0.0,25.0,0.0,30.0,0.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,37.0,11.0,41.0,31.0,0.0,31.0,0.0,18.0,0.0,0.0,12.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0080,Data Analyst,Menengah,3.0,Kompetitif,0.4243,250.9,Needs Work,52.0,0.0,0.0,0.0,49.0,61.0,100.0,0.0,0.0,0.0,56.0,0.0,68.0,0.0,44.0,0.0,66.0,0.0,0.0,0.0,0.0,64.0,0.0,56.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,65.0,73.0,0.0,62.0,0.0,65.0,0.0,0.0,36.0,0.0,68.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0081,Data Analyst,Lanjutan,7.8,Normal,0.1809,37.9,Ready,80.0,0.0,0.0,0.0,85.0,78.0,94.0,0.0,0.0,0.0,92.0,0.0,70.0,0.0,72.0,0.0,84.0,0.0,0.0,0.0,0.0,80.0,0.0,85.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,90.0,100.0,66.0,86.0,0.0,73.0,0.0,66.0,0.0,0.0,99.0,0.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0082,Data Analyst,Lanjutan,6.1,Kompetitif,0.2218,62.4,Almost Ready,67.0,0.0,0.0,0.0,89.0,99.0,100.0,0.0,0.0,0.0,69.0,0.0,64.0,0.0,84.0,0.0,66.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.0,82.0,90.0,86.0,0.0,83.0,0.0,85.0,0.0,0.0,85.0,0.0,100.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0083,Data Analyst,Pemula,14.3,Kompetitif,0.5435,69.1,Needs Work,0.0,0.0,0.0,0.0,80.0,80.0,63.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,51.0,0.0,34.0,0.0,0.0,0.0,0.0,56.0,0.0,63.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,62.0,0.0,73.0,0.0,71.0,0.0,80.0,0.0,0.0,0.0,0.0,36.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0084,Data Analyst,Lanjutan,10.7,Normal,0.2937,40.1,Almost Ready,79.0,0.0,0.0,0.0,85.0,96.0,69.0,0.0,0.0,0.0,100.0,0.0,77.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,0.0,82.0,0.0,73.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,87.0,68.0,0.0,0.0,62.0,0.0,77.0,0.0,0.0,76.0,0.0,68.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0085,Data Analyst,Lanjutan,7.8,Booming,0.1936,22.5,Ready,91.0,0.0,0.0,0.0,100.0,78.0,85.0,0.0,0.0,0.0,82.0,0.0,87.0,0.0,85.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,85.0,82.0,77.0,72.0,0.0,96.0,0.0,79.0,0.0,0.0,95.0,0.0,83.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0086,Data Analyst,Pemula,16.5,Kompetitif,0.7814,87.5,Significant Gap,38.0,0.0,0.0,0.0,46.0,36.0,13.0,0.0,0.0,0.0,15.0,0.0,40.0,0.0,15.0,0.0,24.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,44.0,13.0,0.0,3.0,0.0,11.0,0.0,9.0,0.0,0.0,48.0,0.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0087,Data Analyst,Pemula,15.4,Booming,0.6866,53.7,Significant Gap,31.0,0.0,0.0,0.0,41.0,50.0,32.0,0.0,0.0,0.0,50.0,0.0,14.0,0.0,27.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,42.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,50.0,26.0,19.0,40.0,0.0,21.0,0.0,13.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0088,Data Analyst,Pemula,19.8,Booming,0.7648,45.8,Significant Gap,27.0,0.0,0.0,0.0,23.0,0.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,38.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,17.0,28.0,50.0,43.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0089,Data Analyst,Lanjutan,25.0,Booming,0.1863,8.8,Ready,57.0,0.0,0.0,0.0,96.0,89.0,81.0,0.0,0.0,0.0,97.0,0.0,58.0,0.0,84.0,0.0,82.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,93.0,72.0,75.0,87.0,0.0,100.0,0.0,87.0,0.0,0.0,65.0,0.0,74.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0090,Data Analyst,Pemula,8.3,Kompetitif,0.793,179.6,Significant Gap,32.0,0.0,0.0,0.0,18.0,30.0,40.0,0.0,0.0,0.0,33.0,0.0,21.0,0.0,21.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.0,17.0,13.0,23.0,0.0,22.0,0.0,24.0,0.0,0.0,2.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0091,Data Analyst,Pemula,4.9,Booming,0.7515,178.6,Significant Gap,0.0,0.0,0.0,0.0,48.0,28.0,50.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,37.0,15.0,31.0,50.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0092,Data Analyst,Menengah,16.5,Booming,0.4295,30.1,Needs Work,100.0,0.0,0.0,0.0,69.0,76.0,80.0,0.0,0.0,0.0,69.0,0.0,37.0,0.0,58.0,0.0,52.0,0.0,0.0,0.0,0.0,58.0,0.0,39.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,45.0,64.0,36.0,58.0,0.0,59.0,0.0,46.0,0.0,0.0,32.0,0.0,77.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0093,Data Analyst,Menengah,7.1,Normal,0.5291,106.5,Needs Work,79.0,0.0,0.0,0.0,68.0,80.0,62.0,0.0,0.0,0.0,80.0,0.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,59.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,54.0,0.0,0.0,0.0,51.0,0.0,68.0,0.0,0.0,67.0,0.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0094,Data Analyst,Pemula,9.9,Booming,0.7435,89.8,Significant Gap,44.0,0.0,0.0,0.0,36.0,50.0,32.0,0.0,0.0,0.0,34.0,0.0,36.0,0.0,19.0,0.0,22.0,0.0,0.0,0.0,0.0,39.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,32.0,0.0,0.0,40.0,0.0,16.0,0.0,18.0,0.0,0.0,30.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0095,Data Analyst,Menengah,6.1,Booming,0.5878,106.5,Needs Work,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,39.0,0.0,36.0,0.0,100.0,0.0,0.0,0.0,0.0,51.0,0.0,53.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,53.0,0.0,50.0,0.0,40.0,0.0,43.0,0.0,0.0,70.0,0.0,71.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0096,Data Analyst,Pemula,6.5,Normal,0.7394,164.9,Significant Gap,29.0,0.0,0.0,0.0,38.0,50.0,46.0,0.0,0.0,0.0,34.0,0.0,21.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,40.0,31.0,36.0,36.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0097,Data Analyst,Menengah,3.0,Booming,0.5447,183.4,Needs Work,32.0,0.0,0.0,0.0,46.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,53.0,0.0,54.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,51.0,38.0,80.0,0.0,100.0,0.0,50.0,0.0,0.0,54.0,0.0,62.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0098,Data Analyst,Pemula,10.1,Kompetitif,0.7525,142.6,Significant Gap,10.0,0.0,0.0,0.0,31.0,50.0,18.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,13.0,31.0,13.0,23.0,0.0,28.0,0.0,32.0,0.0,0.0,32.0,0.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0099,Data Analyst,Pemula,10.1,Kompetitif,0.7059,136.8,Significant Gap,30.0,0.0,0.0,0.0,50.0,39.0,6.0,0.0,0.0,0.0,36.0,0.0,27.0,0.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,48.0,32.0,33.0,36.0,0.0,20.0,0.0,1.0,0.0,0.0,7.0,0.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-0100,Data Analyst,Pemula,12.7,Kompetitif,0.6606,96.9,Significant Gap,34.0,0.0,0.0,0.0,30.0,47.0,50.0,0.0,0.0,0.0,37.0,0.0,44.0,0.0,41.0,0.0,24.0,0.0,0.0,0.0,0.0,35.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,50.0,100.0,0.0,24.0,0.0,23.0,0.0,0.0,31.0,0.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
