user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,readiness_label,top_missing_skill_1,top_missing_skill_2,top_missing_skill_3,estimated_weeks_ready,current_skills_json
USR-0050,Data Analyst,,9.2,Kompetitif,0.3916,Almost Ready,Analytical Thinking,Tableau,SQL,77.7,"{""Python"": 54, ""SQL"": 53, ""Statistics"": 78, ""Data Modeling"": 64, ""ETL Process"": 40, ""Hypothesis Testing"": 80, ""Regression Analysis"": 73, ""A/B Testing"": 64, ""Excel"": 58, ""Tableau"": 38, ""Power BI"": 77, ""Pandas"": 75, ""NumPy"": 53, ""Google Sheets"": 37, ""Jupyter Notebook"": 55, ""Analytical Thinking"": 44, ""Communication"": 72, ""Problem Solving"": 57, ""Attention to Detail"": 64, ""Business Acumen"": 80}"
USR-0051,Data Analyst,Lanjutan,,,0.2267,Almost Ready,Python,Excel,NumPy,,"{""Python"": 65, ""SQL"": 83, ""Statistics"": 71, ""Data Modeling"": 82, ""ETL Process"": 79, ""Hypothesis Testing"": 66, ""Regression Analysis"": 67, ""A/B Testing"": 82, ""Excel"": 70, ""Tableau"": 88, ""Power BI"": 74, ""Pandas"": 68, ""NumPy"": 60, ""Google Sheets"": 50, ""Jupyter Notebook"": 97, ""Analytical Thinking"": 93, ""Communication"": 90, ""Problem Solving"": 72, ""Attention to Detail"": 86, ""Business Acumen"": 95}"
USR-0052,Data Analyst,Menengah,5.0,Kompetitif,0.4321,unknown,Statistics,Pandas,Excel,156.3,"{""Python"": 62, ""SQL"": 54, ""Statistics"": 31, ""Data Modeling"": 72, ""ETL Process"": 44, ""Hypothesis Testing"": 43, ""Regression Analysis"": 58, ""A/B Testing"": 72, ""Excel"": 47, ""Tableau"": 60, ""Power BI"": 59, ""Pandas"": 41, ""NumPy"": 32, ""Google Sheets"": 20, ""Jupyter Notebook"": 61, ""Analytical Thinking"": 78, ""Communication"": 70, ""Problem Solving"": 80, ""Attention to Detail"": 58, ""Business Acumen"": 80}"
USR-0053,Data Analyst,n/a,,Normal,0.7075,Significant Gap,Python,Statistics,Data Modeling,121.7,"{""Python"": 17, ""SQL"": 42, ""Statistics"": 13, ""Data Modeling"": 3, ""ETL Process"": 26, ""Hypothesis Testing"": 20, ""Regression Analysis"": 33, ""A/B Testing"": 30, ""Excel"": 30, ""Tableau"": 39, ""Power BI"": 24, ""Pandas"": 36, ""NumPy"": 11, ""Google Sheets"": 22, ""Jupyter Notebook"": 9, ""Analytical Thinking"": 50, ""Communication"": 50, ""Problem Solving"": 33, ""Attention to Detail"": 50, ""Business Acumen"": 29}"
USR-0054,Data Analyst,Lanjutan,10.1,Booming,0.1547,Ready,Statistics,SQL,Python,20.4,"{""Python"": 74, ""SQL"": 73, ""Statistics"": 67, ""Data Modeling"": 83, ""ETL Process"": 100, ""Hypothesis Testing"": 65, ""Regression Analysis"": 78, ""A/B Testing"": 95, ""Excel"": 87, ""Tableau"": 87, ""Power BI"": 73, ""Pandas"": 82, ""NumPy"": 97, ""Google Sheets"": 100, ""Jupyter Notebook"": 74, ""Analytical Thinking"": 87, ""Communication"": 92, ""Problem Solving"": 100, ""Attention to Detail"": 100, ""Business Acumen"": 85}"
USR-0055,Data Analyst,Menengah,8.0,Kompetitif,0.4053,Needs Work,Statistics,Pandas,Regression Analysis,94.4,"{""Python"": 70, ""SQL"": 63, ""Statistics"": 42, ""Data Modeling"": 47, ""ETL Process"": 49, ""Hypothesis Testing"": 45, ""Regression Analysis"": 25, ""A/B Testing"": 66, ""Excel"": 76, ""Tableau"": 69, ""Power BI"": 58, ""Pandas"": 45, ""NumPy"": 56, ""Google Sheets"": 42, ""Jupyter Notebook"": 65, ""Analytical Thinking"": 72, ""Communication"": 59, ""Problem Solving"": 65, ""Attention to Detail"": 80, ""Business Acumen"": 76}"
USR-0056,Data Analyst,Lanjutan,7.5,Booming,0.1448,Ready,Tableau,A/B Testing,Power BI,21.4,"{""Python"": 86, ""SQL"": 91, ""Statistics"": 83, ""Data Modeling"": 75, ""ETL Process"": 86, ""Hypothesis Testing"": 100, ""Regression Analysis"": 76, ""A/B Testing"": 66, ""Excel"": 92, ""Tableau"": 74, ""Power BI"": 76, ""Pandas"": 85, ""NumPy"": 82, ""Google Sheets"": 81, ""Jupyter Notebook"": 77, ""Analytical Thinking"": 100, ""Communication"": 80, ""Problem Solving"": 99, ""Attention to Detail"": 88, ""Business Acumen"": 100}"
USR-0057,Data Analyst,,3.0,Normal,0.7174,Significant Gap,SQL,Problem Solving,Python,344.3,"{""Python"": 21, ""SQL"": 1, ""Statistics"": 37, ""Data Modeling"": 41, ""ETL Process"": 12, ""Hypothesis Testing"": 31, ""Regression Analysis"": 38, ""A/B Testing"": 39, ""Excel"": 22, ""Tableau"": 29, ""Power BI"": 13, ""Pandas"": 17, ""NumPy"": 49, ""Google Sheets"": 3, ""Jupyter Notebook"": 37, ""Analytical Thinking"": 50, ""Communication"": 43, ""Problem Solving"": 0, ""Attention to Detail"": 45, ""Business Acumen"": 47}"
USR-0058,Data Analyst,Menengah,15.5,Kompetitif,0.4162,Needs Work,Communication,Analytical Thinking,Business Acumen,45.2,"{""Python"": 79, ""SQL"": 75, ""Statistics"": 80, ""Data Modeling"": 66, ""ETL Process"": 56, ""Hypothesis Testing"": 31, ""Regression Analysis"": 51, ""A/B Testing"": 42, ""Excel"": 80, ""Tableau"": 54, ""Power BI"": 58, ""Pandas"": 72, ""NumPy"": 43, ""Google Sheets"": 26, ""Jupyter Notebook"": 58, ""Analytical Thinking"": 53, ""Communication"": 45, ""Problem Solving"": 62, ""Attention to Detail"": 61, ""Business Acumen"": 38}"
USR-0059,Data Analyst,Pemula,17.4,,0.7299,Significant Gap,Python,Pandas,Business Acumen,59.3,"{""Python"": 16, ""SQL"": 32, ""Statistics"": 50, ""Data Modeling"": 31, ""ETL Process"": 22, ""Hypothesis Testing"": 13, ""Regression Analysis"": 22, ""A/B Testing"": 12, ""Excel"": 26, ""Tableau"": 41, ""Power BI"": 29, ""Pandas"": 13, ""NumPy"": 1, ""Google Sheets"": 31, ""Jupyter Notebook"": 29, ""Analytical Thinking"": 25, ""Communication"": 33, ""Problem Solving"": 50, ""Attention to Detail"": 47, ""Business Acumen"": 0}"
USR-0060,Data Analyst,Menengah,7.1,Booming,0.4394,Needs Work,Analytical Thinking,NumPy,Python,71.8,"{""Python"": 53, ""SQL"": 56, ""Statistics"": 52, ""Data Modeling"": 45, ""ETL Process"": 58, ""Hypothesis Testing"": 62, ""Regression Analysis"": 39, ""A/B Testing"": 76, ""Excel"": 56, ""Tableau"": 64, ""Power BI"": 74, ""Pandas"": 52, ""NumPy"": 28, ""Google Sheets"": 55, ""Jupyter Notebook"": 55, ""Analytical Thinking"": 32, ""Communication"": 66, ""Problem Solving"": 52, ""Attention to Detail"": 80, ""Business Acumen"": 71}"
USR-0061,Data Analyst,Menengah,6.2,Kompetitif,0.452,Needs Work,Python,Analytical Thinking,SQL,135.3,{bad_json
USR-0062,Data Analyst,Pemula,80.0,,0.7177,Significant Gap,SQL,Statistics,Excel,58.0,{bad_json
USR-0063,Data Analyst,,12.3,Booming,0.7063,unknown,Statistics,Tableau,Python,67.3,"{""Python"": 32, ""SQL"": 39, ""Statistics"": 0, ""Data Modeling"": 22, ""ETL Process"": 8, ""Hypothesis Testing"": 22, ""Regression Analysis"": 50, ""A/B Testing"": 29, ""Excel"": 40, ""Tableau"": 4, ""Power BI"": 23, ""Pandas"": 50, ""NumPy"": 12, ""Google Sheets"": 29, ""Jupyter Notebook"": 39, ""Analytical Thinking"": 36, ""Communication"": 32, ""Problem Solving"": 49, ""Attention to Detail"": 26, ""Business Acumen"": 40}"
USR-0064,Data Analyst,Lanjutan,6.9,Kompetitif,0.1956,Ready,Python,Analytical Thinking,Statistics,61.6,"{""Python"": 57, ""SQL"": 93, ""Statistics"": 67, ""Data Modeling"": 70, ""ETL Process"": 71, ""Hypothesis Testing"": 94, ""Regression Analysis"": 52, ""A/B Testing"": 100, ""Excel"": 100, ""Tableau"": 79, ""Power BI"": 86, ""Pandas"": 95, ""NumPy"": 83, ""Google Sheets"": 75, ""Jupyter Notebook"": 88, ""Analytical Thinking"": 57, ""Communication"": 90, ""Problem Solving"": 86, ""Attention to Detail"": 77, ""Business Acumen"": 91}"
USR-0065,Data Analyst,Lanjutan,4.3,Booming,0.1992,Ready,Analytical Thinking,Python,SQL,54.6,"{""Python"": 70, ""SQL"": 72, ""Statistics"": 88, ""Data Modeling"": 84, ""ETL Process"": 87, ""Hypothesis Testing"": 83, ""Regression Analysis"": 71, ""A/B Testing"": 86, ""Excel"": 98, ""Tableau"": 74, ""Power BI"": 91, ""Pandas"": 74, ""NumPy"": 60, ""Google Sheets"": 75, ""Jupyter Notebook"": 83, ""Analytical Thinking"": 61, ""Communication"": 91, ""Problem Solving"": 91, ""Attention to Detail"": 95, ""Business Acumen"": 66}"
USR-0066,Data Analyst,Pemula,8.2,Normal,0.7473,Significant Gap,Power BI,SQL,Data Modeling,131.3,"{""Python"": 37, ""SQL"": 22, ""Statistics"": 21, ""Data Modeling"": 0, ""ETL Process"": 35, ""Hypothesis Testing"": 6, ""Regression Analysis"": 26, ""A/B Testing"": 29, ""Excel"": 38, ""Tableau"": 13, ""Power BI"": 0, ""Pandas"": 30, ""NumPy"": 23, ""Google Sheets"": 22, ""Jupyter Notebook"": 33, ""Analytical Thinking"": 43, ""Communication"": 39, ""Problem Solving"": 27, ""Attention to Detail"": 26, ""Business Acumen"": 24}"
USR-0067,Data Analyst,Menengah,7.5,Booming,0.415,Needs Work,Statistics,Excel,Python,,"{""Python"": 55, ""SQL"": 69, ""Statistics"": 40, ""Data Modeling"": 42, ""ETL Process"": 72, ""Hypothesis Testing"": 51, ""Regression Analysis"": 43, ""A/B Testing"": 66, ""Excel"": 44, ""Tableau"": 58, ""Power BI"": 66, ""Pandas"": 53, ""NumPy"": 57, ""Google Sheets"": 21, ""Jupyter Notebook"": 57, ""Analytical Thinking"": 80, ""Communication"": 80, ""Problem Solving"": 64, ""Attention to Detail"": 64, ""Business Acumen"": 70}"
USR-0068,Data Analyst,n/a,18.0,Normal,0.751,Significant Gap,Statistics,Analytical Thinking,Data Modeling,60.7,"{""Python"": 25, ""SQL"": 34, ""Statistics"": 3, ""Data Modeling"": 0, ""ETL Process"": 17, ""Hypothesis Testing"": 7, ""Regression Analysis"": 17, ""A/B Testing"": 23, ""Excel"": 25, ""Tableau"": 50, ""Power BI"": 34, ""Pandas"": 16, ""NumPy"": 37, ""Google Sheets"": 5, ""Jupyter Notebook"": 35, ""Analytical Thinking"": 20, ""Communication"": 19, ""Problem Solving"": 50, ""Attention to Detail"": 29, ""Business Acumen"": 40}"
USR-0069,Data Analyst,Pemula,3.3,Normal,,Significant Gap,SQL,Statistics,Python,326.8,"{""Python"": 27, ""SQL"": 2, ""Statistics"": 8, ""Data Modeling"": 22, ""ETL Process"": 0, ""Hypothesis Testing"": 37, ""Regression Analysis"": 0, ""A/B Testing"": 24, ""Excel"": 25, ""Tableau"": 29, ""Power BI"": 29, ""Pandas"": 36, ""NumPy"": 45, ""Google Sheets"": 27, ""Jupyter Notebook"": 29, ""Analytical Thinking"": 35, ""Communication"": 50, ""Problem Solving"": 41, ""Attention to Detail"": 31, ""Business Acumen"": 40}"
USR-0070,Data Analyst,Menengah,11.0,Booming,0.4622,Needs Work,Python,Excel,SQL,51.0,"{""Python"": 31, ""SQL"": 43, ""Statistics"": 53, ""Data Modeling"": 30, ""ETL Process"": 52, ""Hypothesis Testing"": 80, ""Regression Analysis"": 55, ""A/B Testing"": 58, ""Excel"": 30, ""Tableau"": 39, ""Power BI"": 76, ""Pandas"": 56, ""NumPy"": 60, ""Google Sheets"": 76, ""Jupyter Notebook"": 51, ""Analytical Thinking"": 44, ""Communication"": 80, ""Problem Solving"": 59, ""Attention to Detail"": 49, ""Business Acumen"": 80}"
USR-0071,Data Analyst,Menengah,10.0,Normal,0.4556,Needs Work,Python,Tableau,SQL,66.5,"{""Python"": 31, ""SQL"": 47, ""Statistics"": 58, ""Data Modeling"": 68, ""ETL Process"": 46, ""Hypothesis Testing"": 80, ""Regression Analysis"": 27, ""A/B Testing"": 47, ""Excel"": 47, ""Tableau"": 25, ""Power BI"": 58, ""Pandas"": 58, ""NumPy"": 58, ""Google Sheets"": 30, ""Jupyter Notebook"": 64, ""Analytical Thinking"": 73, ""Communication"": 52, ""Problem Solving"": 74, ""Attention to Detail"": 62, ""Business Acumen"": 80}"
USR-0072,Data Analyst,Menengah,9.2,Kompetitif,0.4331,Needs Work,Python,Communication,Attention to Detail,84.6,"{""Python"": 41, ""SQL"": 62, ""Statistics"": 77, ""Data Modeling"": 60, ""ETL Process"": 50, ""Hypothesis Testing"": 55, ""Regression Analysis"": 36, ""A/B Testing"": 64, ""Excel"": 73, ""Tableau"": 40, ""Power BI"": 48, ""Pandas"": 57, ""NumPy"": 48, ""Google Sheets"": 54, ""Jupyter Notebook"": 43, ""Analytical Thinking"": 80, ""Communication"": 40, ""Problem Solving"": 78, ""Attention to Detail"": 37, ""Business Acumen"": 76}"
USR-0073,Data Analyst,Pemula,4.4,Normal,0.7459,Significant Gap,Analytical Thinking,Pandas,Python,243.0,"{""Python"": 25, ""SQL"": 28, ""Statistics"": 22, ""Data Modeling"": 2, ""ETL Process"": 50, ""Hypothesis Testing"": 33, ""Regression Analysis"": 50, ""A/B Testing"": 13, ""Excel"": 36, ""Tableau"": 28, ""Power BI"": 38, ""Pandas"": 5, ""NumPy"": 19, ""Google Sheets"": 32, ""Jupyter Notebook"": 10, ""Analytical Thinking"": 0, ""Communication"": 41, ""Problem Solving"": 50, ""Attention to Detail"": 20, ""Business Acumen"": 8}"
USR-0074,Data Analyst,Pemula,13.6,Normal,0.7166,unknown,SQL,Pandas,Statistics,75.6,"{""Python"": 30, ""SQL"": 18, ""Statistics"": 15, ""Data Modeling"": 26, ""ETL Process"": 9, ""Hypothesis Testing"": 9, ""Regression Analysis"": 35, ""A/B Testing"": 8, ""Excel"": 33, ""Tableau"": 28, ""Power BI"": 49, ""Pandas"": 4, ""NumPy"": 43, ""Google Sheets"": 31, ""Jupyter Notebook"": 18, ""Analytical Thinking"": 50, ""Communication"": 38, ""Problem Solving"": 20, ""Attention to Detail"": 46, ""Business Acumen"": 50}"
USR-0075,Data Analyst,Pemula,4.1,Normal,0.6784,Significant Gap,Hypothesis Testing,Analytical Thinking,Business Acumen,236.0,"{""Python"": 37, ""SQL"": 40, ""Statistics"": 37, ""Data Modeling"": 25, ""ETL Process"": 11, ""Hypothesis Testing"": 0, ""Regression Analysis"": 27, ""A/B Testing"": 41, ""Excel"": 39, ""Tableau"": 33, ""Power BI"": 40, ""Pandas"": 31, ""NumPy"": 13, ""Google Sheets"": 36, ""Jupyter Notebook"": 38, ""Analytical Thinking"": 34, ""Communication"": 42, ""Problem Solving"": 44, ""Attention to Detail"": 43, ""Business Acumen"": 14}"
USR-0076,Data Analyst,Lanjutan,5.9,Kompetitif,0.2009,Almost Ready,Excel,Power BI,Data Modeling,65.4,{bad_json
USR-0077,Data Analyst,Menengah,7.3,Kompetitif,0.4402,Needs Work,Problem Solving,SQL,Pandas,108.0,"{""Python"": 53, ""SQL"": 44, ""Statistics"": 69, ""Data Modeling"": 80, ""ETL Process"": 45, ""Hypothesis Testing"": 49, ""Regression Analysis"": 53, ""A/B Testing"": 63, ""Excel"": 56, ""Tableau"": 66, ""Power BI"": 75, ""Pandas"": 44, ""NumPy"": 54, ""Google Sheets"": 52, ""Jupyter Notebook"": 55, ""Analytical Thinking"": 64, ""Communication"": 53, ""Problem Solving"": 36, ""Attention to Detail"": 49, ""Business Acumen"": 61}"
USR-0078,Data Analyst,Pemula,4.8,Kompetitif,0.7108,Significant Gap,Excel,Statistics,Pandas,272.3,"{""Python"": 28, ""SQL"": 26, ""Statistics"": 14, ""Data Modeling"": 28, ""ETL Process"": 17, ""Hypothesis Testing"": 21, ""Regression Analysis"": 50, ""A/B Testing"": 45, ""Excel"": 0, ""Tableau"": 47, ""Power BI"": 41, ""Pandas"": 10, ""NumPy"": 10, ""Google Sheets"": 19, ""Jupyter Notebook"": 27, ""Analytical Thinking"": 41, ""Communication"": 50, ""Problem Solving"": 48, ""Attention to Detail"": 12, ""Business Acumen"": 47}"
USR-0079,Data Analyst,Pemula,10.1,Booming,0.729,Significant Gap,SQL,Excel,Pandas,81.5,"{""Python"": 31, ""SQL"": 12, ""Statistics"": 23, ""Data Modeling"": 30, ""ETL Process"": 28, ""Hypothesis Testing"": 1, ""Regression Analysis"": 18, ""A/B Testing"": 50, ""Excel"": 8, ""Tableau"": 50, ""Power BI"": 41, ""Pandas"": 11, ""NumPy"": 37, ""Google Sheets"": 9, ""Jupyter Notebook"": 10, ""Analytical Thinking"": 36, ""Communication"": 25, ""Problem Solving"": 31, ""Attention to Detail"": 42, ""Business Acumen"": 47}"
USR-0080,Data Analyst,Menengah,-5.0,Kompetitif,0.4065,Needs Work,SQL,Analytical Thinking,Business Acumen,64.0,"{""Python"": 62, ""SQL"": 36, ""Statistics"": 68, ""Data Modeling"": 68, ""ETL Process"": 44, ""Hypothesis Testing"": 56, ""Regression Analysis"": 65, ""A/B Testing"": 52, ""Excel"": 66, ""Tableau"": 80, ""Power BI"": 65, ""Pandas"": 65, ""NumPy"": 39, ""Google Sheets"": 64, ""Jupyter Notebook"": 80, ""Analytical Thinking"": 49, ""Communication"": 56, ""Problem Solving"": 73, ""Attention to Detail"": 61, ""Business Acumen"": 36}"
USR-0081,Data Analyst,Lanjutan,7.8,Normal,0.1828,Ready,Statistics,Power BI,Python,37.6,"{""Python"": 73, ""SQL"": 99, ""Statistics"": 66, ""Data Modeling"": 70, ""ETL Process"": 72, ""Hypothesis Testing"": 85, ""Regression Analysis"": 66, ""A/B Testing"": 80, ""Excel"": 84, ""Tableau"": 70, ""Power BI"": 66, ""Pandas"": 100, ""NumPy"": 90, ""Google Sheets"": 80, ""Jupyter Notebook"": 93, ""Analytical Thinking"": 85, ""Communication"": 92, ""Problem Solving"": 86, ""Attention to Detail"": 78, ""Business Acumen"": 94}"
USR-0082,Data Analyst,Lanjutan,6.1,Kompetitif,0.1943,Ready,Excel,Tableau,Communication,,"{""Python"": 83, ""SQL"": 85, ""Statistics"": 100, ""Data Modeling"": 64, ""ETL Process"": 84, ""Hypothesis Testing"": 67, ""Regression Analysis"": 85, ""A/B Testing"": 67, ""Excel"": 66, ""Tableau"": 64, ""Power BI"": 90, ""Pandas"": 82, ""NumPy"": 62, ""Google Sheets"": 57, ""Jupyter Notebook"": 100, ""Analytical Thinking"": 89, ""Communication"": 69, ""Problem Solving"": 86, ""Attention to Detail"": 99, ""Business Acumen"": 100}"
USR-0083,Data Analyst,,14.3,Kompetitif,0.4171,Needs Work,Excel,Statistics,Tableau,53.9,"{""Python"": 71, ""SQL"": 55, ""Statistics"": 36, ""Data Modeling"": 70, ""ETL Process"": 51, ""Hypothesis Testing"": 63, ""Regression Analysis"": 80, ""A/B Testing"": 59, ""Excel"": 34, ""Tableau"": 45, ""Power BI"": 43, ""Pandas"": 62, ""NumPy"": 52, ""Google Sheets"": 56, ""Jupyter Notebook"": 46, ""Analytical Thinking"": 80, ""Communication"": 50, ""Problem Solving"": 73, ""Attention to Detail"": 80, ""Business Acumen"": 63}"
USR-0084,Data Analyst,Lanjutan,10.7,normal,0.218,Almost Ready,Tableau,Python,NumPy,31.7,"{""Python"": 62, ""SQL"": 76, ""Statistics"": 68, ""Data Modeling"": 77, ""ETL Process"": 93, ""Hypothesis Testing"": 73, ""Regression Analysis"": 77, ""A/B Testing"": 79, ""Excel"": 98, ""Tableau"": 50, ""Power BI"": 68, ""Pandas"": 87, ""NumPy"": 50, ""Google Sheets"": 82, ""Jupyter Notebook"": 68, ""Analytical Thinking"": 85, ""Communication"": 100, ""Problem Solving"": 98, ""Attention to Detail"": 96, ""Business Acumen"": 69}"
USR-0085,Data Analyst,Lanjutan,7.8,Booming,0.1504,Ready,Problem Solving,Hypothesis Testing,Power BI,20.3,"{""Python"": 96, ""SQL"": 95, ""Statistics"": 83, ""Data Modeling"": 87, ""ETL Process"": 85, ""Hypothesis Testing"": 64, ""Regression Analysis"": 79, ""A/B Testing"": 91, ""Excel"": 100, ""Tableau"": 80, ""Power BI"": 77, ""Pandas"": 82, ""NumPy"": 85, ""Google Sheets"": 83, ""Jupyter Notebook"": 82, ""Analytical Thinking"": 100, ""Communication"": 82, ""Problem Solving"": 72, ""Attention to Detail"": 78, ""Business Acumen"": 85}"
USR-0086,Data Analyst,Pemula,16.5,Kompetitif,0.7465,Significant Gap,Problem Solving,Python,Communication,83.4,{bad_json
USR-0087,Data Analyst,Pemula,15.4,Booming,0.6891,Significant Gap,Tableau,SQL,Python,53.2,"{""Python"": 21, ""SQL"": 18, ""Statistics"": 35, ""Data Modeling"": 14, ""ETL Process"": 27, ""Hypothesis Testing"": 42, ""Regression Analysis"": 13, ""A/B Testing"": 31, ""Excel"": 40, ""Tableau"": 0, ""Power BI"": 19, ""Pandas"": 26, ""NumPy"": 50, ""Google Sheets"": 40, ""Jupyter Notebook"": 36, ""Analytical Thinking"": 41, ""Communication"": 50, ""Problem Solving"": 40, ""Attention to Detail"": 50, ""Business Acumen"": 32}"
USR-0088,Data Analyst,Pemula,19.8,Booming,0.7057,Significant Gap,SQL,Data Modeling,Analytical Thinking,41.3,"{""Python"": 32, ""SQL"": 4, ""Statistics"": 31, ""Data Modeling"": 0, ""ETL Process"": 34, ""Hypothesis Testing"": 38, ""Regression Analysis"": 16, ""A/B Testing"": 27, ""Excel"": 50, ""Tableau"": 15, ""Power BI"": 50, ""Pandas"": 28, ""NumPy"": 17, ""Google Sheets"": 20, ""Jupyter Notebook"": 33, ""Analytical Thinking"": 23, ""Communication"": 25, ""Problem Solving"": 43, ""Attention to Detail"": 50, ""Business Acumen"": 50}"
USR-0089,Data Analyst,Lanjutan,60.0,Booming,0.1947,Ready,SQL,Data Modeling,Tableau,54.0,"{""Python"": 100, ""SQL"": 65, ""Statistics"": 74, ""Data Modeling"": 58, ""ETL Process"": 84, ""Hypothesis Testing"": 80, ""Regression Analysis"": 87, ""A/B Testing"": 57, ""Excel"": 82, ""Tableau"": 69, ""Power BI"": 75, ""Pandas"": 72, ""NumPy"": 93, ""Google Sheets"": 81, ""Jupyter Notebook"": 74, ""Analytical Thinking"": 96, ""Communication"": 97, ""Problem Solving"": 87, ""Attention to Detail"": 89, ""Business Acumen"": 81}"
USR-0090,Data Analyst,Pemula,8.3,,0.7794,Significant Gap,SQL,Analytical Thinking,Python,136.0,"{""Python"": 22, ""SQL"": 2, ""Statistics"": 18, ""Data Modeling"": 21, ""ETL Process"": 21, ""Hypothesis Testing"": 21, ""Regression Analysis"": 24, ""A/B Testing"": 32, ""Excel"": 35, ""Tableau"": 11, ""Power BI"": 13, ""Pandas"": 17, ""NumPy"": 12, ""Google Sheets"": 34, ""Jupyter Notebook"": 26, ""Analytical Thinking"": 18, ""Communication"": 33, ""Problem Solving"": 23, ""Attention to Detail"": 30, ""Business Acumen"": 40}"
USR-0091,Data Analyst,Pemula,4.9,Booming,0.7067,Significant Gap,SQL,Data Modeling,Pandas,167.3,"{""Python"": 37, ""SQL"": 12, ""Statistics"": 25, ""Data Modeling"": 0, ""ETL Process"": 19, ""Hypothesis Testing"": 7, ""Regression Analysis"": 0, ""A/B Testing"": 33, ""Excel"": 50, ""Tableau"": 29, ""Power BI"": 31, ""Pandas"": 15, ""NumPy"": 37, ""Google Sheets"": 24, ""Jupyter Notebook"": 50, ""Analytical Thinking"": 48, ""Communication"": 28, ""Problem Solving"": 50, ""Attention to Detail"": 28, ""Business Acumen"": 50}"
USR-0092,Data Analyst,Menengah,16.5,Booming,,Needs Work,SQL,Power BI,Tableau,30.7,"{""Python"": 59, ""SQL"": 32, ""Statistics"": 77, ""Data Modeling"": 37, ""ETL Process"": 58, ""Hypothesis Testing"": 39, ""Regression Analysis"": 46, ""A/B Testing"": 42, ""Excel"": 52, ""Tableau"": 43, ""Power BI"": 36, ""Pandas"": 64, ""NumPy"": 45, ""Google Sheets"": 58, ""Jupyter Notebook"": 50, ""Analytical Thinking"": 69, ""Communication"": 69, ""Problem Solving"": 58, ""Attention to Detail"": 76, ""Business Acumen"": 80}"
USR-0093,Data Analyst,Menengah,7.1,Normal,0.4396,Needs Work,Tableau,Problem Solving,Excel,90.6,"{""Python"": 51, ""SQL"": 67, ""Statistics"": 55, ""Data Modeling"": 45, ""ETL Process"": 44, ""Hypothesis Testing"": 54, ""Regression Analysis"": 68, ""A/B Testing"": 79, ""Excel"": 45, ""Tableau"": 20, ""Power BI"": 57, ""Pandas"": 54, ""NumPy"": 69, ""Google Sheets"": 59, ""Jupyter Notebook"": 31, ""Analytical Thinking"": 68, ""Communication"": 80, ""Problem Solving"": 37, ""Attention to Detail"": 80, ""Business Acumen"": 62}"
