job_id,skill_name,skill_category,role_category
JOB-00050,Analytical Thinking,Soft Skill,Data Analyst
JOB-00051,Excel,Tool,Data Analyst
JOB-00051,SQL,Technical,Data Analyst
JOB-00051,Business Acumen,Soft Skill,Data Analyst
JOB-00051,Communication,Soft Skill,Data Analyst
JOB-00051,Attention to Detail,Soft Skill,Data Analyst
JOB-00051,Problem Solving,Soft Skill,Data Analyst
JOB-00051,Power BI,Tool,Data Analyst
JOB-00051,Tableau,Tool,Data Analyst
JOB-00052,,Technical,Data Analyst
JOB-00052,Communication,Soft Skill,Data Analyst
JOB-00052,Python,Technical,Data Analyst
JOB-00052,Ms Excel,Tool,Data Analyst
JOB-00052,PowerBI,Tool,Data Analyst
JOB-00052,Attention to Detail,Soft Skill,Data Analyst
JOB-00052,Analytical Thinking,Soft Skill,Data Analyst
JOB-00052,A/B Testing,Technical,Data Analyst
JOB-00052,Data Modeling,Technical,Data Analyst
JOB-00052,Statistics,Technical,Data Analyst
JOB-00053,Ms Excel, Tool ,Data Analyst
JOB-00053,Attention to Detail,Soft Skill,Data Analyst
JOB-00053,A/BTesting,Technical,Data Analyst
JOB-00053,Pandas, tool ,Data Analyst
JOB-00053,NumPy,Tool,Data Analyst
JOB-00053,Python,Technical,Data Analyst
JOB-00053,,Tool,Data Analyst
JOB-00053,Statistics,Technical,Data Analyst
JOB-00053,Business Acumen,Soft Skill,Data Analyst
JOB-00053,SQL,Technical,Data Analyst
JOB-00053,Tableau,Tool,Data Analyst
JOB-00053,Jupyter Notebook,Tool,Data Analyst
JOB-00053,Data Modeling,Technical,Data Analyst
JOB-00053,Communication,Soft Skill,Data Analyst
JOB-00054,Data Modeling,Technical,Data Analyst
JOB-00054,Python,Technical,Data Analyst
JOB-00054,Tableau,Tool,Data Analyst
JOB-00054,Pandas, TOOL ,Data Analyst
JOB-00054,SQL,Technical,Data Analyst
JOB-00054,Analytical Thinking,Soft Skill,Data Analyst
JOB-00054,Power BI,Tool,Data Analyst
JOB-00054,Ms Excel,Tool,Data Analyst
JOB-00054,Statistics,Technical,Data Analyst
JOB-00054,Attention to Detail,,Data Analyst
JOB-00054,Business Acumen,Soft Skill,Data Analyst
JOB-00054,,Tool,Data Analyst
JOB-00054,A/B Testing,Technical,Data Analyst
JOB-00054,Communication,Soft Skill,Data Analyst
JOB-00055,Statistics,Technical,Data Analyst
JOB-00055,Jupyter Notebook,Tool,Data Analyst
JOB-00055,Google Sheets,Tool,Data Analyst
JOB-00055,Python,Technical,Data Analyst
JOB-00055,Data Modeling,Technical,Data Analyst
JOB-00055,SQL,Technical,Data Analyst
JOB-00055,Communication,Soft Skill,Data Analyst
JOB-00055,NumPy,Tool,Data Analyst
JOB-00055,ETL Process,Technical,Data Analyst
JOB-00055,Problem Solving,Soft Skill,Data Analyst
JOB-00055,,Soft Skill,Data Analyst
JOB-00055,Tableau,Tool,Data Analyst
JOB-00055,Analytical Thinking,Soft Skill,Data Analyst
JOB-00055,A/B Testing,Technical,Data Analyst
JOB-00055,Excell,Tool,Data Analyst
JOB-00056,SQL,Technical,Data Analyst
JOB-00056, Data Modeling ,Technical,Data Analyst
JOB-00056,Python,Technical,Data Analyst
JOB-00056,Statistics,Technical,Data Analyst
JOB-00056,Pandas,Tool,Data Analyst
JOB-00056,,Tool,Data Analyst
JOB-00056,Problem Solving,Soft Skill,Data Analyst
JOB-00056,Communication,Soft Skill,Data Analyst
JOB-00057,A/B Testing,Technical,Data Analyst
JOB-00057,Pandas,Tool,Data Analyst
JOB-00057,ETL Process,Technical,Data Analyst
JOB-00057,NumPy,Tool,Data Analyst
JOB-00057,Excel,Tool,Data Analyst
JOB-00057,Power BI,Tool,Data Analyst
JOB-00057,Hypothesis Testing,Technical,Data Analyst
JOB-00057,Business Acumen,Soft Skill,Data Analyst
JOB-00058,Problem Solving,Soft Skill,Data Analyst
JOB-00058,Tableau,Tool,Data Analyst
JOB-00058,Communication,Soft Skill,Data Analyst
JOB-00058,Excel,Tool,Data Analyst
JOB-00058,Python,Technical,Data Analyst
JOB-00058,ETL Process,Technical,Data Analyst
JOB-00058,Power BI,Tool,Data Analyst
JOB-00058,NumPy,Tool,Data Analyst
JOB-00058,Statistics,Technical,Data Analyst
JOB-00058,Attention to Detail, SOFT SKILL ,Data Analyst
JOB-00059,statistics,Technical,Data Analyst
JOB-00059, ETL Process ,Technical,Data Analyst
JOB-00059,Python,Technical,Data Analyst
JOB-00059,Attention to Detail,Soft Skill,Data Analyst
JOB-00059,SQL,Technical,Data Analyst
JOB-00059, Pandas ,Tool,Data Analyst
JOB-00059,Power BI,Tool,Data Analyst
JOB-00059,NumPy,Tool,Data Analyst
JOB-00059,Problem Solving,Soft Skill,Data Analyst
JOB-00060,Statistics,Technical,Data Analyst
JOB-00060,Problem Solving,,Data Analyst
JOB-00060,Pandas,Tool,Data Analyst
JOB-00060,Google Sheets,Tool,Data Analyst
JOB-00060,Attention to Detail,Soft Skill,Data Analyst
JOB-00060,Excel,Tool,Data Analyst
JOB-00060,A/B Testing,Technical,Data Analyst
JOB-00060,Power BI,Tool,Data Analyst
JOB-00060,Python,TECHNICAL,Data Analyst
JOB-00060,Analytical Thinking,Soft Skill,Data Analyst
JOB-00060,SQL,Technical,Data Analyst
JOB-00060,,Tool,Data Analyst
JOB-00060,ETL Process,Technical,Data Analyst
JOB-00060,Hypothesis Testing,Technical,Data Analyst
JOB-00061,Jupyter Notebook,Tool,Data Analyst
JOB-00061,Hypothesis Testing,TECHNICAL,Data Analyst
JOB-00061,Pandas,Tool,Data Analyst
JOB-00061,Tableau,tool,Data Analyst
JOB-00061,Google Sheets,Tool,Data Analyst
JOB-00061,Attention to Detail,Soft Skill,Data Analyst
JOB-00061,Analytical Thinking,Soft Skill,Data Analyst
JOB-00061,Data Modeling,Technical,Data Analyst
JOB-00062,Pandas,Tool,Data Analyst
JOB-00062,Python,Technical,Data Analyst
JOB-00062,Tableau,Tool,Data Analyst
JOB-00062, regression analysis ,Technical,Data Analyst
JOB-00062,Analytical Thinking,Soft Skill,Data Analyst
JOB-00062,SQL,Technical,Data Analyst
JOB-00062,Jupyter Notebook,Tool,Data Analyst
JOB-00062,Excel,Tool,Data Analyst
JOB-00062,ETL Process,Technical,Data Analyst
JOB-00062,Attention to Detail,Soft Skill,Data Analyst
JOB-00062,Problem Solving,Soft Skill,Data Analyst
JOB-00062,Communication,Soft Skill,Data Analyst
JOB-00062,,Technical,Data Analyst
JOB-00063,SQL,Technical,Data Analyst
JOB-00063,Attention to Detail,Soft Skill,Data Analyst
JOB-00063,Statistics,Technical,Data Analyst
JOB-00063,Excel,Tool,Data Analyst
JOB-00063,Data Modeling,Technical,Data Analyst
JOB-00063,Power BI,Tool,Data Analyst
JOB-00063,Problem Solving,Soft Skill,Data Analyst
JOB-00063,Analytical Thinking,Soft Skill,Data Analyst
JOB-00063,Communication,Soft Skill,Data Analyst
JOB-00063,Google Sheets,Tool,Data Analyst
JOB-00063,Pandas,Tool,Data Analyst
JOB-00064,Tableau,Tool,Data Analyst
JOB-00064,Data Modeling,Technical,Data Analyst
JOB-00064,Business Acumen,Soft Skill,Data Analyst
JOB-00064,Attention to Detail,Soft Skill,Data Analyst
JOB-00064,Python,Technical,Data Analyst
JOB-00064,Jupyter Notebook,Tool,Data Analyst
JOB-00064,Statistics,Technical,Data Analyst
JOB-00064,Pandas,Tool,Data Analyst
JOB-00064,Regression Analysis,Technical,Data Analyst
JOB-00064,Problem Solving,Soft Skill,Data Analyst
JOB-00064,Ms Excel, TOOL ,Data Analyst
JOB-00064,Analytical Thinking,Soft Skill,Data Analyst
JOB-00065,Communication,Soft Skill,Data Analyst
JOB-00065,Python,Technical,Data Analyst
JOB-00065,Pandas,Tool,Data Analyst
JOB-00065,Data Modeling,,Data Analyst
JOB-00065,SQL,Technical,Data Analyst
JOB-00065,Jupyter Notebook,Tool,Data Analyst
JOB-00065,Regression Analysis,Technical,Data Analyst
JOB-00065,,Technical,Data Analyst
JOB-00065,Power BI,Tool,Data Analyst
JOB-00065,NumPy,Tool,Data Analyst
JOB-00065,Attention to Detail,Soft Skill,Data Analyst
JOB-00065,Analytical Thinking,Soft Skill,Data Analyst
JOB-00065,A/B Testing,Technical,Data Analyst
JOB-00065,Statistics,Technical,Data Analyst
JOB-00065,ETL Process,Technical,Data Analyst
JOB-00066,Attention to Detail,Soft Skill,Data Analyst
JOB-00066,COMMUNICATION,Soft Skill,Data Analyst
JOB-00066,Business Acumen,Soft Skill,Data Analyst
JOB-00066,Regression Analysis,Technical,Data Analyst
JOB-00066,Analytical Thinking,Soft Skill,Data Analyst
JOB-00066,Excel,Tool,Data Analyst
JOB-00066,Tableau,Tool,Data Analyst
JOB-00066, numpy ,Tool,Data Analyst
JOB-00066,,Soft Skill,Data Analyst
JOB-00066, Data Modeling ,Technical,Data Analyst
JOB-00066,Pandas,,Data Analyst
JOB-00067,Regression Analysis,Technical,Data Analyst
JOB-00067,Hypothesis Testing,Technical,Data Analyst
JOB-00067,ETL Process, technical ,Data Analyst
JOB-00067,Python,Technical,Data Analyst
JOB-00067,Business Acumen, soft skill ,Data Analyst
JOB-00067,Excel,Tool,Data Analyst
JOB-00067,AB Testing,Technical,Data Analyst
JOB-00067,Analytical Thinking,Soft Skill,Data Analyst
JOB-00067, Data Modeling ,Technical,Data Analyst
JOB-00068,SQL,Technical,Data Analyst
JOB-00068,Excel,Tool,Data Analyst
JOB-00068,Problem Solving,Soft Skill,Data Analyst
JOB-00068,attention to detail,Soft Skill,Data Analyst
JOB-00068,Tableau,Tool,Data Analyst
JOB-00068,NumPy,Tool,Data Analyst
JOB-00068,Statistics,Technical,Data Analyst
JOB-00068,Business Acumen,Soft Skill,Data Analyst
JOB-00068,Data Modeling,Technical,Data Analyst
JOB-00068,Pandas,Tool,Data Analyst
JOB-00068,Power-BI,Tool,Data Analyst
JOB-00068,ETL Process,Technical,Data Analyst
JOB-00068,Analytical Thinking,Soft Skill,Data Analyst
JOB-00068,Hypothesis Testing,Technical,Data Analyst
JOB-00068,Python,Technical,Data Analyst
JOB-00069,Attention to Detail,Soft Skill,Data Analyst
JOB-00069,Business Acumen,,Data Analyst
JOB-00069,Statistics,Technical,Data Analyst
JOB-00069,Excel,Tool,Data Analyst
JOB-00069,Analytical Thinking,Soft Skill,Data Analyst
JOB-00069,Jupyter Notebook,Tool,Data Analyst
JOB-00069,Communication,Soft Skill,Data Analyst
JOB-00069,Data Modeling,Technical,Data Analyst
JOB-00070,Pandas,Tool,Data Analyst
JOB-00070,SQL,Technical,Data Analyst
JOB-00070,Problem Solving,Soft Skill,Data Analyst
JOB-00070,ETL Process,Technical,Data Analyst
JOB-00070,Statistics,Technical,Data Analyst
JOB-00070,,Soft Skill,Data Analyst
JOB-00070, COMMUNICATION ,Soft Skill,Data Analyst
JOB-00070,NumPy,Tool,Data Analyst
JOB-00070,Power BI,Tool,Data Analyst
JOB-00070,Python,Technical,Data Analyst
JOB-00071,ETL Process,Technical,Data Analyst
JOB-00071,Jupyter Notebook,Tool,Data Analyst
JOB-00071,Tableau,Tool,Data Analyst
JOB-00071,SQL,Technical,Data Analyst
JOB-00071,Data Modeling,Technical,Data Analyst
JOB-00071,Google Sheets,Tool,Data Analyst
JOB-00071,Problem Solving,,Data Analyst
JOB-00071,Pandas,Tool,Data Analyst
JOB-00071,Communication,Soft Skill,Data Analyst
JOB-00071,A/B Testing,Technical,Data Analyst
JOB-00072,ETL Process,Technical,Data Analyst
JOB-00072, problem solving ,Soft Skill,Data Analyst
JOB-00072,Communication,Soft Skill,Data Analyst
JOB-00072,Google Sheets,Tool,Data Analyst
JOB-00072,Jupyter Notebook,Tool,Data Analyst
JOB-00072,NumPy,,Data Analyst
JOB-00072,Analytical Thinking,Soft Skill,Data Analyst
JOB-00072,,Technical,Data Analyst
JOB-00072,Attention to Detail,Soft Skill,Data Analyst
JOB-00072,Python,Technical,Data Analyst
JOB-00072,Pandas,Tool,Data Analyst
JOB-00072,SQL,Technical,Data Analyst
JOB-00072,Regression Analysis,Technical,Data Analyst
JOB-00073,Communication,Soft Skill,Data Analyst
JOB-00073,Power BI,Tool,Data Analyst
JOB-00073,Python,Technical,Data Analyst
JOB-00073,Hypothesis Testing,Technical,Data Analyst
JOB-00073,NumPy,tool,Data Analyst
JOB-00073,,Soft Skill,Data Analyst
JOB-00073,ETL Process,Technical,Data Analyst
JOB-00073,,Soft Skill,Data Analyst
JOB-00073,Sql,,Data Analyst
JOB-00073,Jupyter Notebook,Tool,Data Analyst
JOB-00073,Tableau,Tool,Data Analyst
JOB-00073,Attention to Detail, SOFT SKILL ,Data Analyst
JOB-00074,attention to detail,Soft Skill,Data Analyst
JOB-00074,SQL,TECHNICAL,Data Analyst
JOB-00074,Google Sheets,Tool,Data Analyst
JOB-00074,Hypothesis Testing,Technical,Data Analyst
JOB-00074,Jupyter Notebook,Tool,Data Analyst
JOB-00074,Pandas,Tool,Data Analyst
JOB-00074,Regression Analysis,Technical,Data Analyst
JOB-00074,NumPy,Tool,Data Analyst
JOB-00074,Python,Technical,Data Analyst
JOB-00074,Problem Solving,,Data Analyst
JOB-00074,Business Acumen,Soft Skill,Data Analyst
JOB-00074,poweR bi,Tool,Data Analyst
JOB-00075,Python,Technical,Data Analyst
JOB-00075, regression analysis ,Technical,Data Analyst
JOB-00075,Tableau,,Data Analyst
JOB-00075,Analytical Thinking,Soft Skill,Data Analyst
JOB-00075,Google Sheets,Tool,Data Analyst
JOB-00075,Excel,Tool,Data Analyst
JOB-00075,etl process,Technical,Data Analyst
JOB-00075,Business Acumen,Soft Skill,Data Analyst
JOB-00075,Statistics,,Data Analyst
JOB-00075,Communication,Soft Skill,Data Analyst
JOB-00075,Jupyter Notebook,Tool,Data Analyst
JOB-00075,Hypothesis Testing,Technical,Data Analyst
JOB-00076,Google Sheets,Tool,Data Analyst
JOB-00076,ETL Process,Technical,Data Analyst
JOB-00076,Attention to Detail,Soft Skill,Data Analyst
JOB-00076,Statistics,Technical,Data Analyst
JOB-00076,Excel,tool,Data Analyst
JOB-00076,NumPy,Tool,Data Analyst
JOB-00076,Business Acumen,Soft Skill,Data Analyst
JOB-00076,Problem Solving,Soft Skill,Data Analyst
JOB-00076, DATA MODELING ,Technical,Data Analyst
JOB-00076,,Technical,Data Analyst
JOB-00076,Python,Technical,Data Analyst
JOB-00076,Pandas,Tool,Data Analyst
JOB-00076,Regression Analysis,Technical,Data Analyst
JOB-00076,analytical thinking,Soft Skill,Data Analyst
JOB-00077,Data Modeling,Technical,Data Analyst
JOB-00077,,Soft Skill,Data Analyst
JOB-00077,Analytical Thinking,Soft Skill,Data Analyst
JOB-00077,Communication,Soft Skill,Data Analyst
JOB-00077,NumPy,Tool,Data Analyst
JOB-00077,Statistics,Technical,Data Analyst
JOB-00077,Python,Technical,Data Analyst
JOB-00077, ATTENTION TO DETAIL ,Soft Skill,Data Analyst
JOB-00077,Power BI,Tool,Data Analyst
JOB-00077,Google Sheets,,Data Analyst
JOB-00078,SQL,Technical,Data Analyst
JOB-00078,Google Sheets,Tool,Data Analyst
JOB-00078,Excel,Tool,Data Analyst
JOB-00078,Data Modeling,Technical,Data Analyst
JOB-00078, tableau ,Tool,Data Analyst
JOB-00078,Pandas,Tool,Data Analyst
JOB-00078,ETL Process,Technical,Data Analyst
JOB-00078,Communication,Soft Skill,Data Analyst
JOB-00078,Hypothesis Testing,Technical,Data Analyst
JOB-00078,NumPy,Tool,Data Analyst
JOB-00079,A/B Testing,Technical,Data Analyst
JOB-00079,Tableau,Tool,Data Analyst
JOB-00079,Pandas,Tool,Data Analyst
JOB-00079,Hypothesis Testing,Technical,Data Analyst
JOB-00079,Jupyter Notebook,Tool,Data Analyst
JOB-00079,Problem Solving,Soft Skill,Data Analyst
JOB-00079,Analytical Thinking,Soft Skill,Data Analyst
JOB-00079,Python,Technical,Data Analyst
JOB-00079,SQL,,Data Analyst
JOB-00079,ETL Process,Technical,Data Analyst
JOB-00079,Business Acumen,Soft Skill,Data Analyst
JOB-00079,Statistics,Technical,Data Analyst
JOB-00079,Power BI,Tool,Data Analyst
JOB-00080,Pandas, Tool ,Data Analyst
JOB-00080,Python,Technical,Data Analyst
JOB-00080,Regression Analysis,Technical,Data Analyst
JOB-00080,Power BI,Tool,Data Analyst
JOB-00080,SQL,Technical,Data Analyst
JOB-00080,Excel,Tool,Data Analyst
JOB-00080,Statistics,Technical,Data Analyst
JOB-00080,Communication,Soft Skill,Data Analyst
JOB-00080,Problem Solving,Soft Skill,Data Analyst
JOB-00080,Hypothesis Testing,Technical,Data Analyst
JOB-00080,ETL Process,Technical,Data Analyst
JOB-00081,Python,Technical,Data Analyst
JOB-00081,,Soft Skill,Data Analyst
JOB-00081,Power BI,Tool,Data Analyst
JOB-00081,,Tool,Data Analyst
JOB-00081,Problem Solving,Soft Skill,Data Analyst
JOB-00081,Communication,Soft Skill,Data Analyst
JOB-00081,Regression Analysis,Technical,Data Analyst
JOB-00081,S Q L, Technical ,Data Analyst
JOB-00081,Excel,Tool,Data Analyst
JOB-00081,Pandas,Tool,Data Analyst
JOB-00081,Tableau,Tool,Data Analyst
JOB-00081,NumPy,Tool,Data Analyst
JOB-00081, statistics ,Technical,Data Analyst
JOB-00081,ETL Process,Technical,Data Analyst
JOB-00082,,Technical,Data Analyst
JOB-00082,Business Acumen,Soft Skill,Data Analyst
JOB-00082,Regression Analysis,Technical,Data Analyst
JOB-00082,Statistics,Technical,Data Analyst
JOB-00082,Analytical Thinking, soft skill ,Data Analyst
JOB-00082,Google Sheets,,Data Analyst
JOB-00082,Tableau, tool ,Data Analyst
JOB-00082,Power BI,Tool,Data Analyst
JOB-00082,Jupyter Notebook,Tool,Data Analyst
JOB-00082,Attention to Detail,Soft Skill,Data Analyst
JOB-00083,Data Modeling,Technical,Data Analyst
JOB-00083,Google Sheets,Tool,Data Analyst
JOB-00083,SQL,Technical,Data Analyst
JOB-00083,Python,Technical,Data Analyst
JOB-00083,ETL Process,Technical,Data Analyst
JOB-00083,Tableau,TOOL,Data Analyst
JOB-00083,Problem Solving, soft skill ,Data Analyst
JOB-00083,Jupyter Notebook,,Data Analyst
JOB-00083,Analytical Thinking,Soft Skill,Data Analyst
JOB-00083,Excel,Tool,Data Analyst
JOB-00083,Regression Analysis,,Data Analyst
JOB-00083,A/B Testing,Technical,Data Analyst
JOB-00083,Business Acumen,Soft Skill,Data Analyst
JOB-00083,Attention to Detail,Soft Skill,Data Analyst
JOB-00084,Jupyter Notebook,Tool,Data Analyst
JOB-00084,Tableau,Tool,Data Analyst
JOB-00084,Problem Solving,Soft Skill,Data Analyst
JOB-00084,Excel,Tool,Data Analyst
JOB-00084,Hypothesis Testing,,Data Analyst
JOB-00084,Pandas,Tool,Data Analyst
JOB-00084,Attention to Detail,Soft Skill,Data Analyst
JOB-00084,DATA MODELING,Technical,Data Analyst
JOB-00084,NumPy,Tool,Data Analyst
JOB-00085,,Technical,Data Analyst
JOB-00085,Jupyter Notebook,Tool,Data Analyst
JOB-00085,Attention to Detail,Soft Skill,Data Analyst
JOB-00085,ETL Process,Technical,Data Analyst
JOB-00085,Business Acumen,Soft Skill,Data Analyst
JOB-00085,Problem Solving,Soft Skill,Data Analyst
JOB-00085,Tableau, Tool ,Data Analyst
JOB-00085,A/B Testing,,Data Analyst
JOB-00085,Excel,Tool,Data Analyst
JOB-00085,Regression Analysis,Technical,Data Analyst
JOB-00085,Power BI,Tool,Data Analyst
JOB-00086,Business Acumen,Soft Skill,Data Analyst
JOB-00086,ETL Process,Technical,Data Analyst
JOB-00086,Google Sheets,Tool,Data Analyst
JOB-00086,Regression Analysis,Technical,Data Analyst
JOB-00086,Analytical Thinking,Soft Skill,Data Analyst
JOB-00086,Statistics,Technical,Data Analyst
JOB-00086,Tableau,Tool,Data Analyst
JOB-00086,SQL,Technical,Data Analyst
JOB-00086,Pandas, TOOL ,Data Analyst
JOB-00086,Excel,Tool,Data Analyst
JOB-00086,Problem Solving,Soft Skill,Data Analyst
JOB-00087,NumPy,Tool,Data Analyst
JOB-00087,Jupyter Notebook,Tool,Data Analyst
JOB-00087,Statistics,Technical,Data Analyst
JOB-00087,Python,Technical,Data Analyst
JOB-00087,Analytical Thinking,Soft Skill,Data Analyst
JOB-00087,Google Sheets,Tool,Data Analyst
JOB-00087,tableau,Tool,Data Analyst
JOB-00087,Communication,Soft Skill,Data Analyst
JOB-00087,Pandas,Tool,Data Analyst
JOB-00087,Problem Solving,Soft Skill,Data Analyst
JOB-00087,Data Modeling,Technical,Data Analyst
JOB-00087,SQL,Technical,Data Analyst
JOB-00088,poweR bi,Tool,Data Analyst
JOB-00088,Attention to Detail,Soft Skill,Data Analyst
JOB-00088,,Technical,Data Analyst
JOB-00088,SQL,Technical,Data Analyst
JOB-00088,MS-Excel,Tool,Data Analyst
JOB-00088,,Technical,Data Analyst
JOB-00088,Statistics,Technical,Data Analyst
JOB-00088,Business Acumen,Soft Skill,Data Analyst
JOB-00088,Jupyter Notebook,Tool,Data Analyst
JOB-00088,Communication,,Data Analyst
JOB-00088,Pandas,Tool,Data Analyst
JOB-00088,NumPy,Tool,Data Analyst
JOB-00088,ETL Process,Technical,Data Analyst
JOB-00088,Data Modeling,Technical,Data Analyst
JOB-00089,Data Modeling,technical,Data Analyst
JOB-00089,Google Sheets,Tool,Data Analyst
JOB-00089,Business Acumen,Soft Skill,Data Analyst
JOB-00089,SQL,Technical,Data Analyst
JOB-00089,,Tool,Data Analyst
JOB-00089,Problem Solving,Soft Skill,Data Analyst
JOB-00089,Statistics,,Data Analyst
JOB-00089,Jupyter Notebook,Tool,Data Analyst
JOB-00089,Communication,Soft Skill,Data Analyst
JOB-00089,Attention to Detail,Soft Skill,Data Analyst
JOB-00089,Tableau,Tool,Data Analyst
JOB-00089,Power BI,Tool,Data Analyst
JOB-00090,Python,Technical,Data Analyst
JOB-00090,Attention to Detail,Soft Skill,Data Analyst
JOB-00090,Jupyter Notebook,Tool,Data Analyst
JOB-00090,Google Sheets,Tool,Data Analyst
JOB-00090,Data Modeling,Technical,Data Analyst
JOB-00090,Excel,Tool,Data Analyst
JOB-00090,NumPy,Tool,Data Analyst
JOB-00090,SQL,Technical,Data Analyst
JOB-00090,Business Acumen,Soft Skill,Data Analyst
JOB-00090,Communication,Soft Skill,Data Analyst
JOB-00090,Analytical Thinking,Soft Skill,Data Analyst
JOB-00090,Power BI,Tool,Data Analyst
JOB-00090,Regression Analysis,Technical,Data Analyst
JOB-00090,Hypothesis Testing, TECHNICAL ,Data Analyst
JOB-00091,Analytical Thinking,Soft Skill,Data Analyst
JOB-00091,Communication,soft skill,Data Analyst
JOB-00091,Excel,tool,Data Analyst
JOB-00091,SQL,Technical,Data Analyst
JOB-00091,Power BI,Tool,Data Analyst
JOB-00091,python ,Technical,Data Analyst
JOB-00091,Regression Analysis,Technical,Data Analyst
JOB-00091,A/B Testing,Technical,Data Analyst
JOB-00091,Tableau,Tool,Data Analyst
JOB-00092,Excel,Tool,Data Analyst
JOB-00092,ETL Process,Technical,Data Analyst
JOB-00092,A/B Testing,,Data Analyst
JOB-00092,Data Modeling,Technical,Data Analyst
JOB-00092,SQL,Technical,Data Analyst
